signal,overnight_return
-0.08119697498816174,-0.005828558198761401
-0.15885235353794852,-0.009950509766888802
-0.6750534647846422,-0.008850500541686153
0.029721347634096288,-0.0009255554825726859
-0.04081618459261728,0.006056764981973377
0.30546205279165745,0.0024182936804295592
0.5281321645342323,0.0017656094589584082
0.4967045668499189,0.0016374077496169636
-0.4885342708869607,0.0025922841424935623
0.4130578282187714,0.0006468342996998074
-0.24172412955285244,0.0014121161903204154
0.053442797841203045,-0.0008794869853398574
0.4311073435305519,-0.006686107303018249
-0.5422368561732506,-0.007753121806242437
-0.3571962354043886,-0.004381278050865742
0.05528500629473417,0.001567491536737667
0.29004984919016696,0.012882925670862027
-1.0697165640514967,0.007058140843068913
-0.005546504093014793,-0.004145449413757012
0.32924526682029664,-0.002001377418576314
0.03648180919710361,-0.02136817651151534
-0.6227408018142151,-0.023574471695483386
-1.0463423692553881,-0.010091449846747858
-0.8463418621234795,0.009161069304643998
0.2971608307572395,0.002221069150551695
-0.11370760610430433,0.018797991170257107
0.16024419525608982,-0.008458204334365348
-0.027760215092536997,-0.01188914295710419
-0.0015642994305654113,-0.0063165881571875465
-0.47930555452877754,-0.0026043170082427508
0.20151584013249615,0.00038459566176093533
-1.117838164077953,0.004637400965363187
-0.35285028784355915,-0.007267850717953774
-0.21052866340004167,0.0325938860007673
-0.1833819456734277,-0.007551316821120551
-0.0013776682434608273,0.01442142685998852
-0.02753365613445115,-0.0022162752524445394
0.13005947486246186,0.004923811835029975
-0.15531885022714054,0.005206906001644216
-0.17324645744964168,0.01299444730665746
0.46676987618138455,-0.015101621587973504
0.30410842113096953,0.007396979619027315
-0.16223176641353623,-0.031687430777606024
0.418754347705463,0.006797214298563415
-0.0408623245084093,0.007885277197821493
-0.14358134018296068,-0.019257623073602945
0.7392274562281705,0.016118380981079792
-0.277432430295556,0.011480132974513172
-0.4234966265518766,0.008441926345609089
0.5339761353683965,0.014837144966101522
-0.43186960763013077,0.0012721473478492665
0.29768520406404114,0.002513392529536971
-0.5210657862476918,0.004601142310264228
0.1737309437958525,0.00352327310852652
-0.4558915041120653,-0.008744896776044054
-0.10431501240983129,-0.0013803983435220774
0.4263893521861708,-0.00010448421673707522
0.4761471937222589,0.002765862404464476
-0.36074865616619123,0.01174907550265703
-0.2235171930935831,0.004293042602990533
0.09836540899034671,-0.003643580602155855
0.3911863581431742,0.0026610509039124413
-0.0021039392097907763,0.0030753120448717844
-0.7971414961733375,-0.006672579078508296
-0.17226315388922414,-0.004056067378150794
0.16081062256319067,-0.0026163482121621434
-0.4789249921659761,-0.0031291991090986065
0.1786195795779978,-0.009668932790774933
-0.5324508863569013,0.007525963952626254
-0.03779865801590997,0.0026101585887824356
-0.702588340759211,-0.005807114644082134
-0.6694371884616606,-0.0057730155259129445
0.28521832153899357,-0.0226448479676735
1.913696150915474,0.0013728580871510882
-0.6199467602078782,-0.011543212234658994
